time,total_queue_length,waiting_for_seat_count,occupied_seats,finished_students,seat_utilization
2667,0,29,100,175,1.0000
2668,0,28,100,176,1.0000
2669,0,27,100,177,1.0000
2670,0,27,100,177,1.0000
2671,0,27,100,177,1.0000
2672,0,27,100,177,1.0000
2673,0,27,100,177,1.0000
2674,0,27,100,177,1.0000
2675,0,27,100,177,1.0000
2676,0,27,100,177,1.0000
2677,0,27,100,177,1.0000
2678,0,27,100,177,1.0000
2679,0,27,100,177,1.0000
2680,0,27,100,177,1.0000
2681,0,27,100,177,1.0000
2682,0,27,100,177,1.0000
2683,0,27,100,177,1.0000
2684,0,27,100,177,1.0000
2685,0,27,100,177,1.0000
2686,0,27,100,177,1.0000
2687,0,27,100,177,1.0000
2688,0,27,100,177,1.0000
2689,0,27,100,177,1.0000
2690,0,27,100,177,1.0000
2691,0,27,100,177,1.0000
2692,0,27,100,177,1.0000
2693,0,27,100,177,1.0000
2694,0,27,100,177,1.0000
2695,0,26,100,178,1.0000
2696,0,26,100,178,1.0000
2697,0,26,100,178,1.0000
2698,0,26,100,178,1.0000
2699,0,26,100,178,1.0000
2700,0,26,100,178,1.0000
2701,0,25,100,179,1.0000
2702,0,23,100,181,1.0000
2703,0,23,100,181,1.0000
2704,0,22,100,182,1.0000
2705,0,22,100,182,1.0000
2706,0,22,100,182,1.0000
2707,0,22,100,182,1.0000
2708,0,22,100,182,1.0000
2709,0,21,100,183,1.0000
2710,0,21,100,183,1.0000
2711,1,20,100,184,1.0000
2712,1,20,100,184,1.0000
2713,1,20,100,184,1.0000
2714,2,19,100,185,1.0000
2715,2,19,100,185,1.0000
2716,2,19,100,185,1.0000
2717,2,18,100,186,1.0000
2718,2,18,100,186,1.0000
2719,2,18,100,186,1.0000
2720,2,17,100,187,1.0000
2721,3,17,100,187,1.0000
2722,3,17,100,187,1.0000
2723,3,16,100,188,1.0000
2724,3,16,100,188,1.0000
2725,2,17,100,188,1.0000
2726,2,17,100,188,1.0000
2727,2,17,100,188,1.0000
2728,2,17,100,188,1.0000
2729,2,17,100,188,1.0000
2730,2,17,100,188,1.0000
2731,2,17,100,188,1.0000
2732,2,17,100,188,1.0000
2733,2,17,100,188,1.0000
2734,3,17,100,188,1.0000
2735,3,17,100,188,1.0000
2736,3,17,100,188,1.0000
2737,3,17,100,188,1.0000
2738,3,17,100,188,1.0000
2739,3,17,100,188,1.0000
2740,3,17,100,188,1.0000
2741,3,17,100,188,1.0000
2742,2,18,100,188,1.0000
2743,2,18,100,188,1.0000
2744,1,19,100,188,1.0000
2745,1,19,100,188,1.0000
2746,1,19,100,188,1.0000
2747,2,19,100,188,1.0000
2748,2,19,100,188,1.0000
2749,2,19,100,188,1.0000
2750,2,19,100,188,1.0000
2751,2,19,100,188,1.0000
2752,2,19,100,188,1.0000
2753,2,20,100,188,1.0000
2754,2,20,100,188,1.0000
2755,2,20,100,188,1.0000
2756,2,20,100,188,1.0000
2757,2,20,100,188,1.0000
2758,3,20,100,188,1.0000
2759,4,20,100,188,1.0000
2760,4,20,100,188,1.0000
2761,4,20,100,188,1.0000
2762,4,20,100,188,1.0000
2763,4,20,100,188,1.0000
2764,4,19,100,189,1.0000
2765,4,19,100,189,1.0000
2766,4,19,100,189,1.0000
2767,4,19,100,189,1.0000
2768,4,19,100,189,1.0000
2769,5,19,100,189,1.0000
2770,5,19,100,189,1.0000
2771,5,19,100,189,1.0000
2772,5,18,100,190,1.0000
2773,4,19,100,190,1.0000
2774,3,20,100,190,1.0000
2775,2,21,100,190,1.0000
2776,2,21,100,190,1.0000
2777,2,21,100,190,1.0000
2778,2,20,100,191,1.0000
2779,2,19,100,192,1.0000
2780,2,19,100,192,1.0000
2781,1,20,100,192,1.0000
2782,1,19,100,193,1.0000
2783,1,19,100,193,1.0000
2784,1,19,100,193,1.0000
2785,1,19,100,193,1.0000
2786,0,20,100,193,1.0000
2787,0,20,100,193,1.0000
2788,0,20,100,193,1.0000
2789,1,20,100,193,1.0000
2790,1,20,100,193,1.0000
2791,1,20,100,193,1.0000
2792,1,20,100,193,1.0000
2793,1,19,100,194,1.0000
2794,1,19,100,194,1.0000
2795,1,19,100,194,1.0000
2796,1,19,100,194,1.0000
2797,1,19,100,194,1.0000
2798,1,19,100,194,1.0000
2799,1,19,100,194,1.0000
2800,1,19,100,194,1.0000
2801,1,19,100,194,1.0000
2802,1,19,100,194,1.0000
2803,1,19,100,194,1.0000
2804,1,19,100,194,1.0000
2805,1,19,100,194,1.0000
2806,1,19,100,194,1.0000
2807,1,19,100,194,1.0000
2808,0,20,100,194,1.0000
2809,0,20,100,194,1.0000
2810,0,20,100,194,1.0000
2811,0,20,100,194,1.0000
2812,0,20,100,194,1.0000
2813,0,20,100,194,1.0000
2814,0,20,100,194,1.0000
2815,0,20,100,194,1.0000
2816,0,20,100,194,1.0000
2817,0,20,100,194,1.0000
2818,0,20,100,194,1.0000
2819,0,20,100,194,1.0000
2820,0,20,100,194,1.0000
2821,0,20,100,194,1.0000
2822,0,20,100,194,1.0000
2823,0,20,100,194,1.0000
2824,0,20,100,194,1.0000
2825,0,20,100,194,1.0000
2826,0,20,100,194,1.0000
2827,0,18,100,196,1.0000
2828,0,18,100,196,1.0000
2829,0,18,100,196,1.0000
2830,0,17,100,197,1.0000
2831,0,17,100,197,1.0000
2832,0,17,100,197,1.0000
2833,0,17,100,197,1.0000
2834,0,17,100,197,1.0000
2835,0,17,100,197,1.0000
2836,0,17,100,197,1.0000
2837,0,16,100,198,1.0000
2838,0,16,100,198,1.0000
2839,0,16,100,198,1.0000
2840,0,16,100,198,1.0000
2841,0,16,100,198,1.0000
2842,1,16,100,198,1.0000
2843,1,16,100,198,1.0000
2844,1,16,100,198,1.0000
2845,1,14,100,200,1.0000
2846,2,14,100,200,1.0000
2847,2,14,100,200,1.0000
2848,3,14,100,200,1.0000
2849,3,14,100,200,1.0000
2850,3,14,100,200,1.0000
2851,3,14,100,200,1.0000
2852,3,14,100,200,1.0000
2853,3,14,100,200,1.0000
2854,3,13,100,201,1.0000
2855,3,13,100,201,1.0000
2856,3,13,100,201,1.0000
2857,3,12,100,202,1.0000
2858,2,13,100,202,1.0000
2859,2,13,100,202,1.0000
2860,2,13,100,202,1.0000
2861,2,12,100,203,1.0000
2862,2,12,100,203,1.0000
2863,2,12,100,203,1.0000
2864,2,12,100,203,1.0000
2865,2,12,100,203,1.0000
2866,2,12,100,203,1.0000
2867,2,12,100,203,1.0000
2868,3,12,100,203,1.0000
2869,2,12,100,204,1.0000
2870,2,12,100,204,1.0000
2871,2,10,100,206,1.0000
2872,1,11,100,206,1.0000
2873,1,11,100,206,1.0000
2874,1,11,100,206,1.0000
2875,1,11,100,206,1.0000
2876,1,11,100,206,1.0000
2877,1,11,100,206,1.0000
2878,1,11,100,206,1.0000
2879,1,11,100,206,1.0000
2880,1,11,100,206,1.0000
2881,2,10,100,207,1.0000
2882,2,10,100,207,1.0000
2883,2,10,100,207,1.0000
2884,2,8,100,209,1.0000
2885,2,8,100,209,1.0000
2886,2,8,100,209,1.0000
2887,2,8,100,209,1.0000
2888,2,8,100,209,1.0000
2889,2,8,100,209,1.0000
2890,2,7,100,210,1.0000
2891,2,7,100,210,1.0000
2892,2,7,100,210,1.0000
2893,2,7,100,210,1.0000
2894,2,7,100,210,1.0000
2895,3,6,100,211,1.0000
2896,3,6,100,211,1.0000
2897,3,6,100,211,1.0000
2898,3,6,100,211,1.0000
2899,2,7,100,211,1.0000
2900,2,6,100,212,1.0000
2901,3,6,100,212,1.0000
2902,3,6,100,212,1.0000
2903,3,6,100,212,1.0000
2904,3,6,100,212,1.0000
2905,3,6,100,212,1.0000
2906,3,6,100,212,1.0000
2907,3,6,100,212,1.0000
2908,2,7,100,212,1.0000
2909,2,7,100,212,1.0000
2910,2,7,100,212,1.0000
2911,2,7,100,212,1.0000
2912,2,7,100,212,1.0000
2913,2,7,100,212,1.0000
2914,2,6,100,213,1.0000
2915,2,6,100,213,1.0000
2916,2,6,100,213,1.0000
2917,2,6,100,213,1.0000
2918,2,6,100,213,1.0000
2919,2,6,100,213,1.0000
2920,2,6,100,213,1.0000
2921,2,6,100,213,1.0000
2922,2,6,100,213,1.0000
2923,1,7,100,213,1.0000
2924,1,7,100,213,1.0000
2925,1,7,100,213,1.0000
2926,1,7,100,213,1.0000
2927,1,7,100,213,1.0000
2928,1,7,100,213,1.0000
2929,1,7,100,213,1.0000
2930,0,8,100,213,1.0000
2931,0,8,100,213,1.0000
2932,0,8,100,213,1.0000
2933,0,8,100,213,1.0000
2934,0,8,100,213,1.0000
2935,0,8,100,213,1.0000
2936,0,8,100,213,1.0000
2937,0,8,100,213,1.0000
2938,0,8,100,213,1.0000
2939,0,8,100,213,1.0000
2940,0,8,100,213,1.0000
2941,0,8,100,213,1.0000
2942,0,8,100,213,1.0000
2943,0,8,100,213,1.0000
2944,0,8,100,213,1.0000
2945,0,7,100,214,1.0000
2946,0,7,100,214,1.0000
2947,0,7,100,214,1.0000
2948,0,7,100,214,1.0000
2949,0,7,100,214,1.0000
2950,0,7,100,214,1.0000
2951,0,7,100,214,1.0000
2952,0,6,100,215,1.0000
2953,0,6,100,215,1.0000
2954,0,6,100,215,1.0000
2955,0,6,100,215,1.0000
2956,0,6,100,215,1.0000
2957,0,6,100,215,1.0000
2958,0,6,100,215,1.0000
2959,0,6,100,215,1.0000
2960,0,6,100,215,1.0000
2961,0,6,100,215,1.0000
2962,0,6,100,215,1.0000
2963,0,6,100,215,1.0000
2964,0,6,100,215,1.0000
2965,0,6,100,215,1.0000
2966,0,6,100,215,1.0000
2967,1,6,100,215,1.0000
2968,1,6,100,215,1.0000
2969,1,6,100,215,1.0000
2970,1,6,100,215,1.0000
2971,1,6,100,215,1.0000
2972,1,6,100,215,1.0000
2973,1,6,100,215,1.0000
2974,1,6,100,215,1.0000
2975,1,6,100,215,1.0000
2976,1,6,100,215,1.0000
2977,1,6,100,215,1.0000
2978,1,6,100,215,1.0000
2979,1,6,100,215,1.0000
2980,1,6,100,215,1.0000
2981,0,7,100,215,1.0000
2982,0,7,100,215,1.0000
2983,0,7,100,215,1.0000
2984,0,7,100,215,1.0000
2985,0,7,100,215,1.0000
2986,0,7,100,215,1.0000
2987,0,7,100,215,1.0000
2988,0,7,100,215,1.0000
2989,0,7,100,215,1.0000
2990,1,7,100,215,1.0000
2991,1,7,100,215,1.0000
2992,1,7,100,215,1.0000
2993,1,7,100,215,1.0000
2994,1,7,100,215,1.0000
2995,1,7,100,215,1.0000
2996,1,7,100,215,1.0000
2997,1,7,100,215,1.0000
2998,1,7,100,215,1.0000
2999,1,6,100,216,1.0000
3000,2,6,100,216,1.0000
3001,3,6,100,216,1.0000
3002,3,5,100,217,1.0000
3003,3,5,100,217,1.0000
3004,3,5,100,217,1.0000
3005,3,5,100,217,1.0000
3006,3,5,100,217,1.0000
3007,3,4,100,218,1.0000
3008,3,4,100,218,1.0000
3009,3,4,100,218,1.0000
3010,3,3,100,219,1.0000
3011,3,3,100,219,1.0000
3012,3,3,100,219,1.0000
3013,2,4,100,219,1.0000
3014,2,4,100,219,1.0000
3015,2,4,100,219,1.0000
3016,2,3,100,220,1.0000
3017,2,3,100,220,1.0000
3018,2,3,100,220,1.0000
3019,2,3,100,220,1.0000
3020,2,3,100,220,1.0000
3021,3,3,100,220,1.0000
3022,3,3,100,220,1.0000
3023,3,2,100,221,1.0000
3024,2,3,100,221,1.0000
3025,2,2,100,222,1.0000
3026,1,3,100,222,1.0000
3027,1,3,100,222,1.0000
3028,1,3,100,222,1.0000
3029,1,3,100,222,1.0000
3030,1,3,100,222,1.0000
3031,1,3,100,222,1.0000
3032,1,3,100,222,1.0000
3033,1,3,100,222,1.0000
3034,1,3,100,222,1.0000
3035,0,4,100,222,1.0000
3036,0,4,100,222,1.0000
3037,0,4,100,222,1.0000
3038,0,4,100,222,1.0000
3039,0,4,100,222,1.0000
3040,0,4,100,222,1.0000
3041,0,3,100,223,1.0000
3042,0,3,100,223,1.0000
3043,0,3,100,223,1.0000
3044,0,3,100,223,1.0000
3045,0,3,100,223,1.0000
3046,0,3,100,223,1.0000
3047,0,3,100,223,1.0000
3048,0,3,100,223,1.0000
3049,0,3,100,223,1.0000
3050,0,3,100,223,1.0000
3051,0,3,100,223,1.0000
3052,0,3,100,223,1.0000
3053,0,3,100,223,1.0000
3054,0,3,100,223,1.0000
3055,0,3,100,223,1.0000
3056,0,3,100,223,1.0000
3057,0,3,100,223,1.0000
3058,0,3,100,223,1.0000
3059,0,3,100,223,1.0000
3060,0,3,100,223,1.0000
3061,0,3,100,223,1.0000
3062,0,3,100,223,1.0000
3063,0,2,100,224,1.0000
3064,0,2,100,224,1.0000
3065,0,2,100,224,1.0000
3066,0,2,100,224,1.0000
3067,0,2,100,224,1.0000
3068,0,2,100,224,1.0000
3069,0,2,100,224,1.0000
3070,0,2,100,224,1.0000
3071,0,2,100,224,1.0000
3072,0,1,100,225,1.0000
3073,0,1,100,225,1.0000
3074,0,1,100,225,1.0000
3075,0,1,100,225,1.0000
3076,0,0,100,226,1.0000
3077,0,0,100,226,1.0000
3078,0,0,100,226,1.0000
3079,0,0,100,226,1.0000
3080,0,0,100,226,1.0000
3081,0,0,100,226,1.0000
3082,0,0,100,226,1.0000
3083,0,0,100,226,1.0000
3084,1,0,100,226,1.0000
3085,1,0,100,226,1.0000
3086,1,0,100,226,1.0000
3087,2,0,100,226,1.0000
3088,2,0,100,226,1.0000
3089,2,0,100,226,1.0000
3090,2,0,100,226,1.0000
3091,2,0,100,226,1.0000
3092,2,0,100,226,1.0000
3093,2,0,100,226,1.0000
3094,2,0,99,227,0.9900
3095,3,0,99,227,0.9900
3096,3,0,99,227,0.9900
3097,3,0,99,227,0.9900
3098,3,0,99,227,0.9900
3099,3,0,99,227,0.9900
3100,3,0,99,227,0.9900
3101,3,0,99,227,0.9900
3102,3,0,99,227,0.9900
3103,3,0,99,227,0.9900
3104,3,0,99,227,0.9900
3105,3,0,99,227,0.9900
3106,2,0,100,227,1.0000
3107,2,0,99,228,0.9900
3108,1,0,100,228,1.0000
3109,1,0,100,228,1.0000
3110,1,0,100,228,1.0000
3111,1,0,99,229,0.9900
3112,1,0,99,229,0.9900
3113,1,0,99,229,0.9900
3114,1,0,99,229,0.9900
3115,1,0,99,229,0.9900
3116,1,0,98,230,0.9800
3117,1,0,98,230,0.9800
3118,0,0,99,230,0.9900
3119,0,0,98,231,0.9800
3120,0,0,98,231,0.9800
3121,0,0,97,232,0.9700
3122,0,0,97,232,0.9700
3123,0,0,96,233,0.9600
3124,0,0,96,233,0.9600
3125,0,0,96,233,0.9600
3126,0,0,96,233,0.9600
3127,0,0,96,233,0.9600
3128,0,0,96,233,0.9600
3129,0,0,96,233,0.9600
3130,0,0,96,233,0.9600
3131,0,0,96,233,0.9600
3132,0,0,96,233,0.9600
3133,0,0,95,234,0.9500
3134,0,0,95,234,0.9500
3135,0,0,95,234,0.9500
3136,0,0,95,234,0.9500
3137,0,0,95,234,0.9500
3138,0,0,94,235,0.9400
3139,0,0,94,235,0.9400
3140,0,0,94,235,0.9400
3141,0,0,94,235,0.9400
3142,2,0,94,235,0.9400
3143,2,0,94,235,0.9400
3144,2,0,94,235,0.9400
3145,2,0,94,235,0.9400
3146,2,0,94,235,0.9400
3147,2,0,94,235,0.9400
3148,2,0,94,235,0.9400
3149,2,0,94,235,0.9400
3150,2,0,94,235,0.9400
3151,2,0,93,236,0.9300
3152,3,0,93,236,0.9300
3153,3,0,93,236,0.9300
3154,3,0,93,236,0.9300
3155,5,0,93,236,0.9300
3156,5,0,92,237,0.9200
3157,5,0,92,237,0.9200
3158,5,0,92,237,0.9200
3159,5,0,92,237,0.9200
3160,5,0,91,238,0.9100
3161,5,0,91,238,0.9100
3162,5,0,91,238,0.9100
3163,4,0,92,238,0.9200
3164,3,0,93,238,0.9300
3165,3,0,93,238,0.9300
3166,3,0,93,238,0.9300
3167,3,0,94,238,0.9400
3168,3,0,94,239,0.9400
3169,2,0,95,239,0.9500
3170,3,0,95,239,0.9500
3171,3,0,94,240,0.9400
3172,3,0,94,240,0.9400
3173,3,0,94,240,0.9400
3174,3,0,94,240,0.9400
3175,3,0,94,240,0.9400
3176,3,0,94,240,0.9400
3177,3,0,94,240,0.9400
3178,4,0,94,240,0.9400
3179,5,0,93,241,0.9300
3180,5,0,92,242,0.9200
3181,5,0,92,242,0.9200
3182,5,0,92,242,0.9200
3183,5,0,92,242,0.9200
3184,5,0,92,242,0.9200
3185,5,0,92,242,0.9200
3186,4,0,93,242,0.9300
3187,4,0,93,242,0.9300
3188,4,0,92,243,0.9200
3189,3,0,93,243,0.9300
3190,3,0,93,243,0.9300
3191,4,0,93,243,0.9300
3192,4,0,93,243,0.9300
3193,4,0,93,243,0.9300
3194,4,0,93,243,0.9300
3195,4,0,93,243,0.9300
3196,4,0,93,243,0.9300
3197,4,0,92,244,0.9200
3198,3,0,93,244,0.9300
3199,3,0,93,244,0.9300
3200,3,0,94,244,0.9400
3201,4,0,94,244,0.9400
3202,4,0,94,244,0.9400
3203,3,0,95,244,0.9500
3204,4,0,95,244,0.9500
3205,5,0,95,244,0.9500
3206,5,0,95,244,0.9500
3207,6,0,95,244,0.9500
3208,6,0,95,244,0.9500
3209,6,0,95,244,0.9500
3210,6,0,95,244,0.9500
3211,6,0,95,244,0.9500
3212,6,0,95,244,0.9500
3213,6,0,95,244,0.9500
3214,6,0,95,244,0.9500
3215,6,0,95,244,0.9500
3216,6,0,95,244,0.9500
3217,6,0,95,244,0.9500
3218,5,0,96,244,0.9600
3219,5,0,96,244,0.9600
3220,5,0,95,245,0.9500
3221,5,0,95,245,0.9500
3222,6,0,95,245,0.9500
3223,5,0,95,246,0.9500
3224,5,0,94,247,0.9400
3225,3,0,96,247,0.9600
3226,2,0,97,247,0.9700
3227,3,0,96,248,0.9600
3228,3,0,95,249,0.9500
3229,3,0,95,249,0.9500
3230,3,0,94,250,0.9400
3231,3,0,94,250,0.9400
3232,3,0,94,250,0.9400
3233,3,0,94,250,0.9400
3234,3,0,94,250,0.9400
3235,3,0,94,250,0.9400
3236,3,0,94,250,0.9400
3237,3,0,94,250,0.9400
3238,3,0,94,250,0.9400
3239,3,0,94,250,0.9400
3240,3,0,94,250,0.9400
3241,3,0,94,250,0.9400
3242,3,0,94,250,0.9400
3243,3,0,94,250,0.9400
3244,3,0,94,250,0.9400
3245,3,0,94,250,0.9400
3246,3,0,94,250,0.9400
3247,3,0,94,250,0.9400
3248,3,0,94,250,0.9400
3249,2,0,95,250,0.9500
3250,2,0,95,250,0.9500
3251,1,0,96,250,0.9600
3252,0,0,97,250,0.9700
3253,0,0,96,251,0.9600
3254,0,0,96,251,0.9600
3255,0,0,96,251,0.9600
3256,0,0,96,251,0.9600
3257,1,0,96,251,0.9600
3258,1,0,96,251,0.9600
3259,1,0,96,251,0.9600
3260,1,0,95,252,0.9500
3261,1,0,95,252,0.9500
3262,1,0,95,252,0.9500
3263,1,0,95,252,0.9500
3264,1,0,95,252,0.9500
3265,1,0,95,252,0.9500
3266,1,0,95,252,0.9500
3267,1,0,95,252,0.9500
3268,1,0,95,252,0.9500
3269,1,0,95,252,0.9500
3270,1,0,95,252,0.9500
3271,1,0,95,252,0.9500
3272,1,0,95,252,0.9500
3273,1,0,95,252,0.9500
3274,1,0,95,252,0.9500
3275,0,0,96,252,0.9600
3276,0,0,96,252,0.9600
3277,1,0,96,252,0.9600
3278,1,0,96,252,0.9600
3279,1,0,96,252,0.9600
3280,1,0,96,252,0.9600
3281,1,0,96,252,0.9600
3282,1,0,95,253,0.9500
3283,1,0,95,253,0.9500
3284,1,0,95,253,0.9500
3285,1,0,95,253,0.9500
3286,2,0,95,253,0.9500
3287,2,0,95,253,0.9500
3288,3,0,95,253,0.9500
3289,3,0,95,253,0.9500
3290,3,0,95,253,0.9500
3291,3,0,94,254,0.9400
3292,3,0,94,254,0.9400
3293,3,0,93,255,0.9300
3294,3,0,93,255,0.9300
3295,3,0,93,255,0.9300
3296,3,0,93,255,0.9300
3297,3,0,93,255,0.9300
3298,3,0,93,255,0.9300
3299,2,0,94,255,0.9400
3300,2,0,94,255,0.9400
3301,2,0,94,255,0.9400
3302,2,0,94,255,0.9400
3303,2,0,94,255,0.9400
3304,2,0,94,255,0.9400
3305,2,0,94,255,0.9400
3306,2,0,94,255,0.9400
3307,2,0,94,255,0.9400
3308,2,0,94,255,0.9400
3309,2,0,94,255,0.9400
3310,2,0,94,255,0.9400
3311,1,0,95,255,0.9500
3312,1,0,95,255,0.9500
3313,2,0,95,255,0.9500
3314,2,0,95,255,0.9500
3315,2,0,95,255,0.9500
3316,2,0,95,255,0.9500
3317,2,0,96,255,0.9600
3318,2,0,96,255,0.9600
3319,2,0,96,255,0.9600
3320,2,0,96,255,0.9600
3321,2,0,96,255,0.9600
3322,2,0,95,256,0.9500
3323,2,0,95,256,0.9500
3324,2,0,95,256,0.9500
3325,2,0,95,256,0.9500
3326,2,0,95,256,0.9500
3327,2,0,95,256,0.9500
3328,2,0,95,256,0.9500
3329,2,0,95,256,0.9500
3330,2,0,94,257,0.9400
3331,2,0,94,257,0.9400
3332,3,0,94,257,0.9400
3333,3,0,94,257,0.9400
3334,2,0,95,257,0.9500
3335,2,0,95,257,0.9500
3336,2,0,95,257,0.9500
3337,1,0,96,257,0.9600
3338,1,0,96,257,0.9600
3339,1,0,96,257,0.9600
3340,1,0,96,257,0.9600
3341,1,0,96,257,0.9600
3342,1,0,96,257,0.9600
3343,1,0,96,257,0.9600
3344,1,0,96,257,0.9600
3345,1,0,96,257,0.9600
3346,1,0,96,257,0.9600
3347,1,0,96,257,0.9600
3348,1,0,96,257,0.9600
3349,1,0,96,257,0.9600
3350,1,0,96,257,0.9600
3351,1,0,96,257,0.9600
3352,0,0,97,257,0.9700
3353,0,0,97,257,0.9700
3354,0,0,97,257,0.9700
3355,1,0,97,257,0.9700
3356,1,0,97,257,0.9700
3357,1,0,97,257,0.9700
3358,1,0,97,257,0.9700
3359,1,0,97,257,0.9700
3360,1,0,97,257,0.9700
3361,1,0,97,257,0.9700
3362,1,0,96,258,0.9600
3363,1,0,96,258,0.9600
3364,1,0,96,258,0.9600
3365,1,0,96,258,0.9600
3366,1,0,96,258,0.9600
3367,1,0,96,258,0.9600
3368,1,0,96,258,0.9600
3369,1,0,96,258,0.9600
3370,1,0,95,259,0.9500
3371,2,0,95,259,0.9500
3372,2,0,95,259,0.9500
3373,2,0,95,259,0.9500
3374,2,0,95,259,0.9500
3375,2,0,95,259,0.9500
3376,3,0,95,259,0.9500
3377,3,0,94,260,0.9400
3378,3,0,94,260,0.9400
3379,3,0,94,260,0.9400
3380,3,0,93,261,0.9300
3381,2,0,94,261,0.9400
3382,2,0,94,261,0.9400
3383,2,0,93,262,0.9300
3384,2,0,93,262,0.9300
3385,2,0,93,262,0.9300
3386,2,0,93,262,0.9300
3387,2,0,93,262,0.9300
3388,2,0,93,262,0.9300
3389,2,0,92,263,0.9200
3390,2,0,92,263,0.9200
3391,2,0,92,263,0.9200
3392,3,0,92,263,0.9200
3393,3,0,92,264,0.9200
3394,3,0,92,264,0.9200
3395,3,0,92,264,0.9200
3396,3,0,92,264,0.9200
3397,3,0,92,264,0.9200
3398,3,0,92,264,0.9200
3399,3,0,92,264,0.9200
3400,3,0,92,264,0.9200
3401,5,0,92,264,0.9200
3402,5,0,92,264,0.9200
3403,5,0,92,264,0.9200
3404,5,0,92,264,0.9200
3405,5,0,92,264,0.9200
3406,5,0,92,264,0.9200
3407,5,0,92,264,0.9200
3408,4,0,93,264,0.9300
3409,4,0,93,264,0.9300
3410,4,0,93,264,0.9300
3411,4,0,93,264,0.9300
3412,4,0,93,264,0.9300
3413,3,0,94,264,0.9400
3414,2,0,95,264,0.9500
3415,2,0,95,264,0.9500
3416,2,0,95,264,0.9500
3417,3,0,95,264,0.9500
3418,4,0,95,264,0.9500
3419,4,0,94,265,0.9400
3420,3,0,95,265,0.9500
3421,3,0,95,265,0.9500
3422,2,0,96,265,0.9600
3423,2,0,96,265,0.9600
3424,2,0,96,265,0.9600
3425,2,0,96,265,0.9600
3426,2,0,96,265,0.9600
3427,2,0,96,265,0.9600
3428,2,0,96,265,0.9600
3429,2,0,96,265,0.9600
3430,2,0,96,265,0.9600
3431,2,0,96,265,0.9600
3432,2,0,96,265,0.9600
3433,2,0,96,265,0.9600
3434,2,0,96,265,0.9600
3435,2,0,96,265,0.9600
3436,1,0,97,265,0.9700
3437,1,0,97,265,0.9700
3438,1,0,97,265,0.9700
3439,0,0,97,266,0.9700
3440,1,0,97,266,0.9700
3441,1,0,97,266,0.9700
3442,1,0,97,266,0.9700
3443,1,0,97,266,0.9700
3444,1,0,97,266,0.9700
3445,1,0,97,266,0.9700
3446,1,0,97,266,0.9700
3447,2,0,97,266,0.9700
3448,2,0,97,266,0.9700
3449,2,0,97,266,0.9700
3450,2,0,97,266,0.9700
3451,2,0,97,266,0.9700
3452,2,0,97,266,0.9700
3453,2,0,97,266,0.9700
3454,3,0,97,266,0.9700
3455,3,0,97,266,0.9700
3456,4,0,97,266,0.9700
3457,4,0,97,266,0.9700
3458,4,0,97,266,0.9700
3459,4,0,97,266,0.9700
3460,4,0,97,266,0.9700
3461,4,0,97,266,0.9700
3462,4,0,97,266,0.9700
3463,4,0,97,266,0.9700
3464,3,0,98,266,0.9800
3465,2,0,99,266,0.9900
3466,2,0,99,266,0.9900
3467,1,0,100,266,1.0000
3468,1,0,100,266,1.0000
3469,1,0,100,266,1.0000
3470,1,0,100,266,1.0000
3471,1,0,100,266,1.0000
3472,0,1,100,266,1.0000
3473,0,0,100,267,1.0000
3474,0,0,99,268,0.9900
3475,0,0,98,269,0.9800
3476,0,0,98,269,0.9800
3477,0,0,98,269,0.9800
3478,0,0,98,269,0.9800
3479,0,0,98,269,0.9800
3480,0,0,98,269,0.9800
3481,0,0,98,269,0.9800
3482,0,0,98,269,0.9800
3483,0,0,98,269,0.9800
3484,0,0,97,270,0.9700
3485,0,0,97,270,0.9700
3486,0,0,97,270,0.9700
3487,0,0,97,270,0.9700
3488,0,0,97,270,0.9700
3489,0,0,97,270,0.9700
3490,0,0,97,270,0.9700
3491,0,0,97,270,0.9700
3492,0,0,97,270,0.9700
3493,0,0,97,270,0.9700
3494,0,0,97,270,0.9700
3495,0,0,97,270,0.9700
3496,0,0,97,270,0.9700
3497,0,0,97,270,0.9700
3498,0,0,97,270,0.9700
3499,0,0,97,270,0.9700
3500,0,0,97,270,0.9700
3501,0,0,97,270,0.9700
3502,0,0,97,270,0.9700
3503,0,0,97,270,0.9700
3504,0,0,97,270,0.9700
3505,0,0,96,271,0.9600
3506,1,0,96,271,0.9600
3507,1,0,96,271,0.9600
3508,1,0,96,271,0.9600
3509,1,0,96,271,0.9600
3510,1,0,96,271,0.9600
3511,1,0,96,271,0.9600
3512,1,0,96,271,0.9600
3513,1,0,96,271,0.9600
3514,1,0,95,272,0.9500
3515,1,0,95,272,0.9500
3516,1,0,95,272,0.9500
3517,1,0,95,272,0.9500
3518,2,0,95,272,0.9500
3519,2,0,95,272,0.9500
3520,2,0,95,272,0.9500
3521,2,0,95,272,0.9500
3522,2,0,95,272,0.9500
3523,2,0,95,272,0.9500
3524,2,0,95,272,0.9500
3525,2,0,95,272,0.9500
3526,2,0,95,272,0.9500
3527,2,0,95,272,0.9500
3528,2,0,95,272,0.9500
3529,2,0,95,272,0.9500
3530,3,0,95,272,0.9500
3531,3,0,95,272,0.9500
3532,3,0,95,272,0.9500
3533,3,0,94,273,0.9400
3534,2,0,94,274,0.9400
3535,2,0,94,274,0.9400
3536,2,0,94,274,0.9400
3537,2,0,94,274,0.9400
3538,2,0,94,274,0.9400
